LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:33:30 0                 
Time Ampl
-4.33149e-008 0.751581
-4.31149e-008 0.751581
-4.29149e-008 0.74826
-4.27149e-008 0.754902
-4.25149e-008 0.754902
-4.23149e-008 0.761544
-4.21149e-008 0.761544
-4.19149e-008 0.764865
-4.17149e-008 0.758223
-4.15149e-008 0.761544
-4.13149e-008 0.754902
-4.11149e-008 0.758223
-4.09149e-008 0.761544
-4.07149e-008 0.761544
-4.05149e-008 0.758223
-4.03149e-008 0.764865
-4.01149e-008 0.758223
-3.99149e-008 0.758223
-3.97149e-008 0.761544
-3.95149e-008 0.761544
-3.93149e-008 0.758223
-3.91149e-008 0.764865
-3.89149e-008 0.758223
-3.87149e-008 0.761544
-3.85149e-008 0.764865
-3.83149e-008 0.758223
-3.81149e-008 0.754902
-3.79149e-008 0.758223
-3.77149e-008 0.754902
-3.75149e-008 0.761544
-3.73149e-008 0.758223
-3.71149e-008 0.758223
-3.69149e-008 0.758223
-3.67149e-008 0.758223
-3.65149e-008 0.754902
-3.63149e-008 0.758223
-3.61149e-008 0.754902
-3.59149e-008 0.761544
-3.57149e-008 0.758223
-3.55149e-008 0.761544
-3.53149e-008 0.758223
-3.51149e-008 0.761544
-3.49149e-008 0.758223
-3.47149e-008 0.764865
-3.45149e-008 0.754902
-3.43149e-008 0.754902
-3.41149e-008 0.751581
-3.39149e-008 0.754902
-3.37149e-008 0.751581
-3.35149e-008 0.758223
-3.33149e-008 0.751581
-3.31149e-008 0.758223
-3.29149e-008 0.758223
-3.27149e-008 0.758223
-3.25149e-008 0.758223
-3.23149e-008 0.758223
-3.21149e-008 0.754902
-3.19149e-008 0.754902
-3.17149e-008 0.751581
-3.15149e-008 0.754902
-3.13149e-008 0.754902
-3.11149e-008 0.758223
-3.09149e-008 0.754902
-3.07149e-008 0.758223
-3.05149e-008 0.754902
-3.03149e-008 0.758223
-3.01149e-008 0.751581
-2.99149e-008 0.758223
-2.97149e-008 0.758223
-2.95149e-008 0.764865
-2.93149e-008 0.758223
-2.91149e-008 0.761544
-2.89149e-008 0.754902
-2.87149e-008 0.758223
-2.85149e-008 0.758223
-2.83149e-008 0.758223
-2.81149e-008 0.758223
-2.79149e-008 0.758223
-2.77149e-008 0.758223
-2.75149e-008 0.761544
-2.73149e-008 0.758223
-2.71149e-008 0.761544
-2.69149e-008 0.761544
