LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:50:43 0                 
Time Ampl
-4.3321e-008 0.772902
-4.3121e-008 0.776223
-4.2921e-008 0.772902
-4.2721e-008 0.776223
-4.2521e-008 0.772902
-4.2321e-008 0.772902
-4.2121e-008 0.776223
-4.1921e-008 0.776223
-4.1721e-008 0.772902
-4.1521e-008 0.772902
-4.1321e-008 0.772902
-4.1121e-008 0.772902
-4.0921e-008 0.772902
-4.0721e-008 0.772902
-4.0521e-008 0.769581
-4.0321e-008 0.776223
-4.0121e-008 0.772902
-3.9921e-008 0.772902
-3.9721e-008 0.776223
-3.9521e-008 0.776223
-3.9321e-008 0.779544
-3.9121e-008 0.776223
-3.8921e-008 0.779544
-3.8721e-008 0.782865
-3.8521e-008 0.776223
-3.8321e-008 0.776223
-3.8121e-008 0.782865
-3.7921e-008 0.782865
-3.7721e-008 0.776223
-3.7521e-008 0.776223
-3.7321e-008 0.776223
-3.7121e-008 0.772902
-3.6921e-008 0.776223
-3.6721e-008 0.776223
-3.6521e-008 0.776223
-3.6321e-008 0.772902
-3.6121e-008 0.776223
-3.5921e-008 0.776223
-3.5721e-008 0.772902
-3.5521e-008 0.776223
-3.5321e-008 0.776223
-3.5121e-008 0.776223
-3.4921e-008 0.776223
-3.4721e-008 0.779544
-3.4521e-008 0.772902
-3.4321e-008 0.776223
-3.4121e-008 0.772902
-3.3921e-008 0.776223
-3.3721e-008 0.776223
-3.3521e-008 0.779544
-3.3321e-008 0.776223
-3.3121e-008 0.776223
-3.2921e-008 0.772902
-3.2721e-008 0.776223
-3.2521e-008 0.772902
-3.2321e-008 0.779544
-3.2121e-008 0.772902
-3.1921e-008 0.776223
-3.1721e-008 0.776223
-3.1521e-008 0.776223
-3.1321e-008 0.776223
-3.1121e-008 0.772902
-3.0921e-008 0.776223
-3.0721e-008 0.776223
-3.0521e-008 0.772902
-3.0321e-008 0.779544
-3.0121e-008 0.772902
-2.9921e-008 0.776223
-2.9721e-008 0.769581
-2.9521e-008 0.776223
-2.9321e-008 0.772902
-2.9121e-008 0.772902
-2.8921e-008 0.769581
-2.8721e-008 0.779544
-2.8521e-008 0.776223
-2.8321e-008 0.776223
-2.8121e-008 0.776223
-2.7921e-008 0.776223
-2.7721e-008 0.776223
-2.7521e-008 0.779544
-2.7321e-008 0.776223
-2.7121e-008 0.772902
-2.6921e-008 0.776223
-2.6721e-008 0.776223
-2.6521e-008 0.776223
-2.6321e-008 0.776223
-2.6121e-008 0.772902
-2.5921e-008 0.776223
-2.5721e-008 0.776223
-2.5521e-008 0.776223
-2.5321e-008 0.776223
-2.5121e-008 0.776223
-2.4921e-008 0.776223
-2.4721e-008 0.776223
-2.4521e-008 0.776223
-2.4321e-008 0.779544
-2.4121e-008 0.776223
-2.3921e-008 0.776223
-2.3721e-008 0.776223
-2.3521e-008 0.779544
-2.3321e-008 0.776223
-2.3121e-008 0.779544
-2.2921e-008 0.776223
-2.2721e-008 0.776223
-2.2521e-008 0.772902
-2.2321e-008 0.772902
-2.2121e-008 0.772902
