LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:46:03 0                 
Time Ampl
-4.32785e-008 0.761544
-4.30785e-008 0.758223
-4.28785e-008 0.758223
-4.26785e-008 0.758223
-4.24785e-008 0.758223
-4.22785e-008 0.758223
-4.20785e-008 0.758223
-4.18785e-008 0.758223
-4.16785e-008 0.758223
-4.14785e-008 0.764865
-4.12785e-008 0.758223
-4.10785e-008 0.758223
-4.08785e-008 0.758223
-4.06785e-008 0.758223
-4.04785e-008 0.758223
-4.02785e-008 0.761544
-4.00785e-008 0.758223
-3.98785e-008 0.761544
-3.96785e-008 0.758223
-3.94785e-008 0.758223
-3.92785e-008 0.758223
-3.90785e-008 0.761544
-3.88785e-008 0.754902
-3.86785e-008 0.758223
-3.84785e-008 0.754902
-3.82785e-008 0.754902
-3.80785e-008 0.754902
-3.78785e-008 0.758223
-3.76785e-008 0.754902
-3.74785e-008 0.758223
-3.72785e-008 0.754902
-3.70785e-008 0.758223
-3.68785e-008 0.751581
-3.66785e-008 0.758223
-3.64785e-008 0.758223
-3.62785e-008 0.758223
-3.60785e-008 0.754902
-3.58785e-008 0.761544
-3.56785e-008 0.754902
-3.54785e-008 0.761544
-3.52785e-008 0.758223
-3.50785e-008 0.758223
-3.48785e-008 0.758223
-3.46785e-008 0.758223
-3.44785e-008 0.751581
-3.42785e-008 0.761544
-3.40785e-008 0.758223
-3.38785e-008 0.758223
-3.36785e-008 0.754902
-3.34785e-008 0.758223
-3.32785e-008 0.754902
-3.30785e-008 0.754902
-3.28785e-008 0.758223
-3.26785e-008 0.758223
-3.24785e-008 0.758223
-3.22785e-008 0.758223
-3.20785e-008 0.758223
-3.18785e-008 0.758223
-3.16785e-008 0.754902
-3.14785e-008 0.754902
-3.12785e-008 0.751581
-3.10785e-008 0.754902
-3.08785e-008 0.754902
-3.06785e-008 0.761544
-3.04785e-008 0.758223
-3.02785e-008 0.758223
-3.00785e-008 0.754902
-2.98785e-008 0.758223
-2.96785e-008 0.754902
-2.94785e-008 0.758223
-2.92785e-008 0.758223
-2.90785e-008 0.758223
-2.88785e-008 0.754902
-2.86785e-008 0.758223
-2.84785e-008 0.754902
-2.82785e-008 0.758223
-2.80785e-008 0.751581
-2.78785e-008 0.758223
-2.76785e-008 0.751581
-2.74785e-008 0.758223
-2.72785e-008 0.751581
-2.70785e-008 0.758223
-2.68785e-008 0.758223
-2.66785e-008 0.761544
-2.64785e-008 0.758223
-2.62785e-008 0.758223
-2.60785e-008 0.754902
-2.58785e-008 0.758223
-2.56785e-008 0.758223
-2.54785e-008 0.758223
-2.52785e-008 0.758223
-2.50785e-008 0.758223
-2.48785e-008 0.758223
-2.46785e-008 0.758223
-2.44785e-008 0.754902
-2.42785e-008 0.754902
-2.40785e-008 0.754902
-2.38785e-008 0.761544
-2.36785e-008 0.758223
-2.34785e-008 0.758223
-2.32785e-008 0.758223
-2.30785e-008 0.758223
-2.28785e-008 0.758223
-2.26785e-008 0.758223
-2.24785e-008 0.751581
-2.22785e-008 0.761544
-2.20785e-008 0.751581
-2.18785e-008 0.754902
-2.16785e-008 0.758223
-2.14785e-008 0.761544
-2.12785e-008 0.751581
-2.10785e-008 0.754902
-2.08785e-008 0.754902
-2.06785e-008 0.754902
-2.04785e-008 0.751581
-2.02785e-008 0.758223
-2.00785e-008 0.754902
-1.98785e-008 0.758223
-1.96785e-008 0.754902
-1.94785e-008 0.758223
-1.92785e-008 0.754902
-1.90785e-008 0.758223
-1.88785e-008 0.751581
-1.86785e-008 0.754902
-1.84785e-008 0.754902
-1.82785e-008 0.764865
-1.80785e-008 0.754902
-1.78785e-008 0.758223
-1.76785e-008 0.758223
-1.74785e-008 0.758223
-1.72785e-008 0.751581
-1.70785e-008 0.758223
-1.68785e-008 0.758223
-1.66785e-008 0.758223
-1.64785e-008 0.758223
-1.62785e-008 0.761544
-1.60785e-008 0.754902
-1.58785e-008 0.754902
-1.56785e-008 0.751581
-1.54785e-008 0.751581
-1.52785e-008 0.751581
-1.50785e-008 0.751581
-1.48785e-008 0.751581
-1.46785e-008 0.754902
-1.44785e-008 0.758223
-1.42785e-008 0.758223
-1.40785e-008 0.758223
-1.38785e-008 0.758223
-1.36785e-008 0.754902
-1.34785e-008 0.758223
-1.32785e-008 0.758223
-1.30785e-008 0.758223
-1.28785e-008 0.754902
-1.26785e-008 0.758223
-1.24785e-008 0.754902
-1.22785e-008 0.754902
-1.20785e-008 0.758223
-1.18785e-008 0.758223
-1.16785e-008 0.758223
-1.14785e-008 0.758223
-1.12785e-008 0.754902
-1.10785e-008 0.758223
-1.08785e-008 0.751581
-1.06785e-008 0.754902
-1.04785e-008 0.758223
-1.02785e-008 0.764865
-1.00785e-008 0.758223
-9.87846e-009 0.758223
-9.67846e-009 0.758223
-9.47846e-009 0.758223
-9.27846e-009 0.758223
-9.07846e-009 0.758223
-8.87846e-009 0.758223
-8.67846e-009 0.758223
-8.47846e-009 0.751581
-8.27846e-009 0.761544
-8.07846e-009 0.758223
-7.87846e-009 0.758223
-7.67846e-009 0.758223
-7.47846e-009 0.758223
-7.27846e-009 0.758223
-7.07846e-009 0.764865
-6.87846e-009 0.761544
-6.67846e-009 0.768186
-6.47846e-009 0.764865
-6.27846e-009 0.768186
-6.07846e-009 0.764865
-5.87846e-009 0.761544
-5.67846e-009 0.761544
-5.47846e-009 0.768186
-5.27846e-009 0.764865
-5.07846e-009 0.771507
-4.87846e-009 0.764865
-4.67846e-009 0.771507
-4.47846e-009 0.768186
-4.27846e-009 0.768186
-4.07846e-009 0.774828
-3.87846e-009 0.771507
-3.67846e-009 0.774828
-3.47846e-009 0.78147
-3.27846e-009 0.78147
-3.07846e-009 0.78147
-2.87846e-009 0.78147
-2.67846e-009 0.78147
-2.47846e-009 0.78147
-2.27846e-009 0.788112
-2.07846e-009 0.784791
-1.87846e-009 0.788112
-1.67846e-009 0.788112
-1.47846e-009 0.794753
-1.27846e-009 0.791433
-1.07846e-009 0.798074
-8.78464e-010 0.798074
-6.78464e-010 0.798074
-4.78464e-010 0.791433
-2.78464e-010 0.798074
-7.84636e-011 0.798074
1.21536e-010 0.801395
3.21536e-010 0.804716
5.21536e-010 0.804716
7.21536e-010 0.801395
9.21536e-010 0.808037
1.12154e-009 0.808037
1.32154e-009 0.814679
1.52154e-009 0.811358
1.72154e-009 0.818
1.92154e-009 0.814679
2.12154e-009 0.821321
2.32154e-009 0.818
2.52154e-009 0.814679
2.72154e-009 0.818
2.92154e-009 0.824642
3.12154e-009 0.821321
3.32154e-009 0.824642
3.52154e-009 0.827963
3.72154e-009 0.831284
3.92154e-009 0.831284
4.12154e-009 0.831284
4.32154e-009 0.834605
4.52154e-009 0.834605
4.72154e-009 0.834605
4.92154e-009 0.837926
5.12154e-009 0.831284
5.32154e-009 0.834605
5.52154e-009 0.831284
5.72154e-009 0.834605
5.92154e-009 0.841247
6.12154e-009 0.844567
6.32154e-009 0.847888
6.52154e-009 0.851209
6.72154e-009 0.844567
6.92154e-009 0.85453
7.12154e-009 0.851209
