LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:36:57 0                 
Time Ampl
-4.33077e-008 0.754902
-4.31077e-008 0.761544
-4.29077e-008 0.758223
-4.27077e-008 0.758223
-4.25077e-008 0.758223
-4.23077e-008 0.758223
-4.21077e-008 0.758223
-4.19077e-008 0.761544
-4.17077e-008 0.758223
-4.15077e-008 0.758223
-4.13077e-008 0.758223
-4.11077e-008 0.761544
-4.09077e-008 0.754902
-4.07077e-008 0.758223
-4.05077e-008 0.761544
-4.03077e-008 0.758223
-4.01077e-008 0.758223
-3.99077e-008 0.758223
-3.97077e-008 0.758223
-3.95077e-008 0.761544
-3.93077e-008 0.758223
-3.91077e-008 0.758223
-3.89077e-008 0.758223
-3.87077e-008 0.758223
-3.85077e-008 0.758223
-3.83077e-008 0.761544
-3.81077e-008 0.758223
-3.79077e-008 0.761544
-3.77077e-008 0.758223
-3.75077e-008 0.761544
-3.73077e-008 0.758223
-3.71077e-008 0.761544
-3.69077e-008 0.758223
-3.67077e-008 0.764865
-3.65077e-008 0.758223
-3.63077e-008 0.761544
-3.61077e-008 0.758223
-3.59077e-008 0.761544
-3.57077e-008 0.761544
-3.55077e-008 0.764865
-3.53077e-008 0.758223
-3.51077e-008 0.761544
-3.49077e-008 0.761544
-3.47077e-008 0.758223
-3.45077e-008 0.758223
-3.43077e-008 0.758223
-3.41077e-008 0.754902
-3.39077e-008 0.758223
-3.37077e-008 0.758223
-3.35077e-008 0.758223
-3.33077e-008 0.758223
-3.31077e-008 0.758223
-3.29077e-008 0.758223
-3.27077e-008 0.761544
-3.25077e-008 0.754902
-3.23077e-008 0.758223
-3.21077e-008 0.758223
-3.19077e-008 0.761544
-3.17077e-008 0.758223
-3.15077e-008 0.761544
-3.13077e-008 0.754902
-3.11077e-008 0.761544
-3.09077e-008 0.758223
-3.07077e-008 0.758223
-3.05077e-008 0.758223
-3.03077e-008 0.758223
-3.01077e-008 0.758223
-2.99077e-008 0.758223
-2.97077e-008 0.754902
-2.95077e-008 0.758223
-2.93077e-008 0.758223
-2.91077e-008 0.758223
-2.89077e-008 0.758223
-2.87077e-008 0.758223
-2.85077e-008 0.754902
-2.83077e-008 0.758223
-2.81077e-008 0.758223
-2.79077e-008 0.761544
-2.77077e-008 0.758223
