LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:45:05 0                 
Time Ampl
-4.33109e-008 0.758223
-4.31109e-008 0.758223
-4.29109e-008 0.758223
-4.27109e-008 0.758223
-4.25109e-008 0.758223
-4.23109e-008 0.758223
-4.21109e-008 0.754902
-4.19109e-008 0.761544
-4.17109e-008 0.758223
-4.15109e-008 0.761544
-4.13109e-008 0.754902
-4.11109e-008 0.761544
-4.09109e-008 0.758223
-4.07109e-008 0.758223
-4.05109e-008 0.754902
-4.03109e-008 0.761544
-4.01109e-008 0.758223
-3.99109e-008 0.758223
-3.97109e-008 0.764865
-3.95109e-008 0.761544
-3.93109e-008 0.761544
-3.91109e-008 0.761544
-3.89109e-008 0.758223
-3.87109e-008 0.764865
-3.85109e-008 0.761544
-3.83109e-008 0.761544
-3.81109e-008 0.758223
-3.79109e-008 0.761544
-3.77109e-008 0.754902
-3.75109e-008 0.761544
-3.73109e-008 0.758223
-3.71109e-008 0.761544
-3.69109e-008 0.761544
-3.67109e-008 0.764865
-3.65109e-008 0.758223
-3.63109e-008 0.758223
-3.61109e-008 0.761544
-3.59109e-008 0.761544
-3.57109e-008 0.758223
-3.55109e-008 0.761544
-3.53109e-008 0.758223
-3.51109e-008 0.761544
-3.49109e-008 0.761544
-3.47109e-008 0.758223
-3.45109e-008 0.761544
-3.43109e-008 0.764865
-3.41109e-008 0.758223
-3.39109e-008 0.764865
-3.37109e-008 0.758223
-3.35109e-008 0.758223
-3.33109e-008 0.758223
-3.31109e-008 0.764865
-3.29109e-008 0.758223
-3.27109e-008 0.761544
-3.25109e-008 0.758223
-3.23109e-008 0.761544
-3.21109e-008 0.761544
-3.19109e-008 0.758223
-3.17109e-008 0.761544
-3.15109e-008 0.761544
-3.13109e-008 0.761544
-3.11109e-008 0.758223
-3.09109e-008 0.761544
-3.07109e-008 0.758223
-3.05109e-008 0.761544
-3.03109e-008 0.758223
-3.01109e-008 0.758223
-2.99109e-008 0.758223
-2.97109e-008 0.758223
-2.95109e-008 0.758223
-2.93109e-008 0.758223
-2.91109e-008 0.758223
-2.89109e-008 0.758223
-2.87109e-008 0.758223
-2.85109e-008 0.758223
-2.83109e-008 0.761544
-2.81109e-008 0.758223
-2.79109e-008 0.764865
-2.77109e-008 0.761544
-2.75109e-008 0.761544
-2.73109e-008 0.758223
-2.71109e-008 0.758223
-2.69109e-008 0.754902
-2.67109e-008 0.761544
-2.65109e-008 0.758223
-2.63109e-008 0.758223
-2.61109e-008 0.754902
-2.59109e-008 0.758223
-2.57109e-008 0.758223
-2.55109e-008 0.764865
-2.53109e-008 0.761544
-2.51109e-008 0.768186
-2.49109e-008 0.764865
-2.47109e-008 0.764865
-2.45109e-008 0.758223
-2.43109e-008 0.764865
-2.41109e-008 0.754902
-2.39109e-008 0.761544
-2.37109e-008 0.758223
-2.35109e-008 0.764865
-2.33109e-008 0.758223
-2.31109e-008 0.761544
-2.29109e-008 0.754902
-2.27109e-008 0.758223
-2.25109e-008 0.758223
-2.23109e-008 0.758223
-2.21109e-008 0.754902
-2.19109e-008 0.761544
-2.17109e-008 0.758223
-2.15109e-008 0.761544
-2.13109e-008 0.761544
-2.11109e-008 0.764865
-2.09109e-008 0.761544
-2.07109e-008 0.761544
-2.05109e-008 0.758223
-2.03109e-008 0.761544
-2.01109e-008 0.758223
-1.99109e-008 0.764865
-1.97109e-008 0.758223
-1.95109e-008 0.758223
-1.93109e-008 0.758223
-1.91109e-008 0.758223
-1.89109e-008 0.761544
-1.87109e-008 0.758223
-1.85109e-008 0.758223
-1.83109e-008 0.758223
-1.81109e-008 0.754902
-1.79109e-008 0.758223
-1.77109e-008 0.758223
-1.75109e-008 0.758223
-1.73109e-008 0.754902
-1.71109e-008 0.754902
-1.69109e-008 0.754902
-1.67109e-008 0.761544
-1.65109e-008 0.758223
-1.63109e-008 0.758223
-1.61109e-008 0.754902
-1.59109e-008 0.764865
-1.57109e-008 0.758223
-1.55109e-008 0.758223
-1.53109e-008 0.754902
-1.51109e-008 0.758223
-1.49109e-008 0.758223
-1.47109e-008 0.761544
-1.45109e-008 0.758223
-1.43109e-008 0.758223
-1.41109e-008 0.754902
-1.39109e-008 0.761544
-1.37109e-008 0.758223
-1.35109e-008 0.761544
-1.33109e-008 0.761544
-1.31109e-008 0.761544
-1.29109e-008 0.758223
-1.27109e-008 0.758223
-1.25109e-008 0.754902
-1.23109e-008 0.758223
-1.21109e-008 0.758223
-1.19109e-008 0.761544
-1.17109e-008 0.754902
-1.15109e-008 0.758223
-1.13109e-008 0.758223
-1.11109e-008 0.758223
-1.09109e-008 0.761544
-1.07109e-008 0.761544
-1.05109e-008 0.754902
-1.03109e-008 0.758223
-1.01109e-008 0.761544
-9.91086e-009 0.761544
-9.71086e-009 0.758223
-9.51086e-009 0.758223
-9.31086e-009 0.764865
-9.11086e-009 0.761544
-8.91086e-009 0.758223
-8.71086e-009 0.758223
-8.51086e-009 0.761544
-8.31086e-009 0.758223
-8.11086e-009 0.761544
-7.91086e-009 0.761544
-7.71086e-009 0.761544
-7.51086e-009 0.761544
-7.31086e-009 0.761544
-7.11086e-009 0.764865
-6.91086e-009 0.761544
-6.71086e-009 0.768186
-6.51086e-009 0.761544
-6.31086e-009 0.764865
-6.11086e-009 0.764865
-5.91086e-009 0.768186
-5.71086e-009 0.768186
-5.51086e-009 0.771507
-5.31086e-009 0.771507
-5.11086e-009 0.771507
-4.91086e-009 0.771507
-4.71086e-009 0.774828
-4.51086e-009 0.771507
-4.31086e-009 0.778149
-4.11086e-009 0.771507
-3.91086e-009 0.778149
-3.71086e-009 0.778149
-3.51086e-009 0.778149
-3.31086e-009 0.774828
-3.11086e-009 0.778149
-2.91086e-009 0.774828
-2.71086e-009 0.778149
-2.51086e-009 0.778149
-2.31086e-009 0.784791
-2.11086e-009 0.78147
-1.91086e-009 0.784791
-1.71086e-009 0.788112
-1.51086e-009 0.791433
-1.31086e-009 0.788112
-1.11086e-009 0.791433
-9.10857e-010 0.791433
-7.10857e-010 0.801395
-5.10857e-010 0.798074
-3.10857e-010 0.794753
-1.10857e-010 0.798074
8.9143e-011 0.804716
2.89143e-010 0.801395
4.89143e-010 0.804716
6.89143e-010 0.804716
8.89143e-010 0.808037
1.08914e-009 0.811358
1.28914e-009 0.811358
1.48914e-009 0.811358
