LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 06-Jul-2015 14:36:55 0                 
Time Ampl
-4.32143e-008 0.776223
-4.30143e-008 0.776223
-4.28143e-008 0.776223
-4.26143e-008 0.776223
-4.24143e-008 0.776223
-4.22143e-008 0.776223
-4.20143e-008 0.772902
-4.18143e-008 0.769581
-4.16143e-008 0.772902
-4.14143e-008 0.769581
-4.12143e-008 0.769581
-4.10143e-008 0.772902
-4.08143e-008 0.769581
-4.06143e-008 0.776223
-4.04143e-008 0.776223
-4.02143e-008 0.776223
-4.00143e-008 0.776223
-3.98143e-008 0.779544
-3.96143e-008 0.776223
-3.94143e-008 0.772902
-3.92143e-008 0.772902
-3.90143e-008 0.776223
-3.88143e-008 0.772902
-3.86143e-008 0.772902
-3.84143e-008 0.772902
-3.82143e-008 0.772902
-3.80143e-008 0.769581
-3.78143e-008 0.772902
-3.76143e-008 0.772902
-3.74143e-008 0.779544
-3.72143e-008 0.779544
-3.70143e-008 0.776223
-3.68143e-008 0.776223
-3.66143e-008 0.772902
-3.64143e-008 0.772902
-3.62143e-008 0.779544
-3.60143e-008 0.772902
-3.58143e-008 0.776223
-3.56143e-008 0.772902
-3.54143e-008 0.772902
-3.52143e-008 0.772902
-3.50143e-008 0.772902
-3.48143e-008 0.772902
-3.46143e-008 0.776223
-3.44143e-008 0.772902
-3.42143e-008 0.776223
-3.40143e-008 0.772902
-3.38143e-008 0.776223
-3.36143e-008 0.776223
-3.34143e-008 0.776223
-3.32143e-008 0.776223
-3.30143e-008 0.776223
-3.28143e-008 0.782865
-3.26143e-008 0.779544
-3.24143e-008 0.779544
-3.22143e-008 0.779544
-3.20143e-008 0.776223
-3.18143e-008 0.779544
-3.16143e-008 0.772902
-3.14143e-008 0.776223
-3.12143e-008 0.772902
-3.10143e-008 0.772902
-3.08143e-008 0.769581
-3.06143e-008 0.769581
-3.04143e-008 0.772902
-3.02143e-008 0.776223
-3.00143e-008 0.776223
-2.98143e-008 0.776223
-2.96143e-008 0.772902
-2.94143e-008 0.776223
-2.92143e-008 0.776223
-2.90143e-008 0.776223
-2.88143e-008 0.776223
-2.86143e-008 0.776223
-2.84143e-008 0.779544
-2.82143e-008 0.776223
-2.80143e-008 0.776223
-2.78143e-008 0.779544
-2.76143e-008 0.772902
-2.74143e-008 0.776223
-2.72143e-008 0.769581
-2.70143e-008 0.776223
-2.68143e-008 0.772902
-2.66143e-008 0.776223
-2.64143e-008 0.772902
-2.62143e-008 0.779544
-2.60143e-008 0.776223
-2.58143e-008 0.772902
-2.56143e-008 0.776223
