LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 25002
Segment TrigTime TimeSinceSegment1
#1 18-Jun-2015 10:01:10 0                 
Time Ampl
-7.4018484e-007 0.00464187
-7.3998484e-007 -0.002
-7.3978484e-007 0.00464187
-7.3958484e-007 0.00132094
-7.3938484e-007 0.00132094
-7.3918484e-007 0.00464187
-7.3898484e-007 0.00464187
-7.3878484e-007 0.00464187
-7.3858484e-007 0.00464187
-7.3838484e-007 0.00464187
-7.3818484e-007 0.00464187
-7.3798484e-007 0.00132094
-7.3778484e-007 0.00464187
-7.3758484e-007 -0.002
-7.3738484e-007 0.00132094
-7.3718484e-007 -0.002
-7.3698484e-007 -0.002
-7.3678484e-007 0.00132094
-7.3658484e-007 -0.00532094
-7.3638484e-007 0.00132094
-7.3618484e-007 0.00132094
-7.3598484e-007 0.00132094
-7.3578484e-007 0.00132094
-7.3558484e-007 0.00132094
-7.3538484e-007 0.00132094
-7.3518484e-007 0.00464187
-7.3498484e-007 0.00464187
-7.3478484e-007 0.00132094
-7.3458484e-007 0.00796281
-7.3438484e-007 0.00132094
-7.3418484e-007 0.00132094
-7.3398484e-007 0.00132094
-7.3378484e-007 0.00132094
-7.3358484e-007 0.00132094
-7.3338484e-007 0.00132094
-7.3318484e-007 0.00132094
-7.3298484e-007 0.00132094
-7.3278484e-007 0.00132094
-7.3258484e-007 0.00464187
-7.3238484e-007 0.00132094
-7.3218484e-007 0.00464187
-7.3198484e-007 0.00132094
-7.3178484e-007 0.00464187
-7.3158484e-007 0.00132094
-7.3138484e-007 0.00796281
-7.3118484e-007 0.00132094
-7.3098484e-007 0.00464187
-7.3078484e-007 -0.002
-7.3058484e-007 0.00132094
-7.3038484e-007 0.00132094
-7.3018484e-007 0.00132094
-7.2998484e-007 -0.002
-7.2978484e-007 -0.002
-7.2958484e-007 0.00132094
-7.2938484e-007 0.00464187
-7.2918484e-007 0.00132094
-7.2898484e-007 0.00132094
-7.2878484e-007 0.00464187
-7.2858484e-007 0.00464187
-7.2838484e-007 -0.002
-7.2818484e-007 0.00464187
-7.2798484e-007 0.00464187
-7.2778484e-007 0.00132094
-7.2758484e-007 0.00132094
-7.2738484e-007 0.00464187
-7.2718484e-007 0.00464187
-7.2698484e-007 0.00796281
-7.2678484e-007 0.00464187
-7.2658484e-007 0.00464187
-7.2638484e-007 0.00132094
-7.2618484e-007 0.00464187
-7.2598484e-007 0.00132094
-7.2578484e-007 0.00464187
-7.2558484e-007 0.00464187
-7.2538484e-007 0.00464187
-7.2518484e-007 -0.002
-7.2498484e-007 0.00464187
-7.2478484e-007 -0.002
-7.2458484e-007 0.00132094
-7.2438484e-007 0.00132094
-7.2418484e-007 0.00464187
-7.2398484e-007 0.00132094
-7.2378484e-007 0.00132094
-7.2358484e-007 0.00464187
-7.2338484e-007 0.00464187
-7.2318484e-007 0.00464187
-7.2298484e-007 0.00132094
-7.2278484e-007 -0.002
-7.2258484e-007 0.00132094
-7.2238484e-007 0.00464187
-7.2218484e-007 0.00464187
-7.2198484e-007 0.00132094
-7.2178484e-007 0.00132094
-7.2158484e-007 -0.002
-7.2138484e-007 0.00464187
-7.2118484e-007 0.00464187
-7.2098484e-007 0.00464187
