LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 16:40:40 0                 
Time Ampl
-1.640798e-007 1.02107
-1.638798e-007 1.02771
-1.636798e-007 1.02771
-1.634798e-007 1.02771
-1.632798e-007 1.02771
-1.630798e-007 1.02771
-1.628798e-007 1.02771
-1.626798e-007 1.02771
-1.624798e-007 1.03435
-1.622798e-007 1.02771
-1.620798e-007 1.04099
-1.618798e-007 1.03435
-1.616798e-007 1.02771
-1.614798e-007 1.02771
-1.612798e-007 1.02107
-1.610798e-007 1.03435
-1.608798e-007 1.02771
-1.606798e-007 1.02771
-1.604798e-007 1.02771
-1.602798e-007 1.02771
-1.600798e-007 1.02771
-1.598798e-007 1.02107
-1.596798e-007 1.02771
-1.594798e-007 1.03435
-1.592798e-007 1.02771
-1.590798e-007 1.02107
-1.588798e-007 1.02771
-1.586798e-007 1.02771
-1.584798e-007 1.02771
-1.582798e-007 1.02771
-1.580798e-007 1.02771
-1.578798e-007 1.02771
-1.576798e-007 1.02771
-1.574798e-007 1.04099
-1.572798e-007 1.03435
-1.570798e-007 1.02771
-1.568798e-007 1.02771
-1.566798e-007 1.03435
-1.564798e-007 1.02771
-1.562798e-007 1.02771
-1.560798e-007 1.02107
-1.558798e-007 1.02771
-1.556798e-007 1.02771
-1.554798e-007 1.02771
-1.552798e-007 1.02107
-1.550798e-007 1.02107
-1.548798e-007 1.02107
-1.546798e-007 1.02107
-1.544798e-007 1.02107
-1.542798e-007 1.03435
-1.540798e-007 1.03435
-1.538798e-007 1.02771
-1.536798e-007 1.02107
-1.534798e-007 1.03435
-1.532798e-007 1.03435
-1.530798e-007 1.03435
-1.528798e-007 1.02771
-1.526798e-007 1.03435
-1.524798e-007 1.03435
-1.522798e-007 1.03435
-1.520798e-007 1.03435
-1.518798e-007 1.03435
-1.516798e-007 1.02107
-1.514798e-007 1.02771
-1.512798e-007 1.02771
-1.510798e-007 1.03435
-1.508798e-007 1.02771
-1.506798e-007 1.02771
-1.504798e-007 1.02771
-1.502798e-007 1.02771
-1.500798e-007 1.02107
-1.498798e-007 1.02771
-1.496798e-007 1.02771
-1.494798e-007 1.02771
-1.492798e-007 1.02771
-1.490798e-007 1.02771
-1.488798e-007 1.02771
-1.486798e-007 1.02107
-1.484798e-007 1.02771
-1.482798e-007 1.03435
-1.480798e-007 1.03435
-1.478798e-007 1.02771
-1.476798e-007 1.03435
-1.474798e-007 1.02771
-1.472798e-007 1.03435
-1.470798e-007 1.03435
-1.468798e-007 1.03435
-1.466798e-007 1.03435
-1.464798e-007 1.02771
-1.462798e-007 1.02771
-1.460798e-007 1.02771
-1.458798e-007 1.02107
-1.456798e-007 1.02107
-1.454798e-007 1.02107
-1.452798e-007 1.01443
-1.450798e-007 1.00779
-1.448798e-007 1.00114
-1.446798e-007 1.00779
-1.444798e-007 1.00779
-1.442798e-007 1.00779
-1.440798e-007 1.01443
-1.438798e-007 1.02107
-1.436798e-007 1.01443
-1.434798e-007 1.02771
-1.432798e-007 1.03435
-1.430798e-007 1.04099
-1.428798e-007 1.06092
-1.426798e-007 1.05428
-1.424798e-007 1.06092
-1.422798e-007 1.05428
-1.420798e-007 1.05428
-1.418798e-007 1.04764
-1.416798e-007 1.04764
-1.414798e-007 1.04764
-1.412798e-007 1.04764
-1.410798e-007 1.03435
-1.408798e-007 1.02771
-1.406798e-007 1.02771
-1.404798e-007 1.02107
-1.402798e-007 1.02107
