LECROYWS44MXs-B 69584 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 23-Jun-2015 16:31:07 0                 
Time Ampl
-1.641846e-007 1.01443
-1.639846e-007 1.02107
-1.637846e-007 1.02107
-1.635846e-007 1.02107
-1.633846e-007 1.02771
-1.631846e-007 1.01443
-1.629846e-007 1.03435
-1.627846e-007 1.02771
-1.625846e-007 1.03435
-1.623846e-007 1.04099
-1.621846e-007 1.03435
-1.619846e-007 1.04099
-1.617846e-007 1.03435
-1.615846e-007 1.03435
-1.613846e-007 1.02771
-1.611846e-007 1.02107
-1.609846e-007 1.02107
-1.607846e-007 1.02107
-1.605846e-007 1.02771
-1.603846e-007 1.01443
-1.601846e-007 1.02107
-1.599846e-007 1.01443
-1.597846e-007 1.01443
-1.595846e-007 1.01443
-1.593846e-007 1.02107
-1.591846e-007 1.01443
-1.589846e-007 1.02107
-1.587846e-007 1.02107
-1.585846e-007 1.02107
-1.583846e-007 1.02771
-1.581846e-007 1.03435
-1.579846e-007 1.02771
-1.577846e-007 1.04099
-1.575846e-007 1.04099
-1.573846e-007 1.04099
-1.571846e-007 1.03435
-1.569846e-007 1.02771
-1.567846e-007 1.03435
-1.565846e-007 1.02771
-1.563846e-007 1.02771
-1.561846e-007 1.03435
-1.559846e-007 1.03435
-1.557846e-007 1.03435
-1.555846e-007 1.01443
-1.553846e-007 1.02107
-1.551846e-007 1.00779
-1.549846e-007 1.01443
-1.547846e-007 1.00779
-1.545846e-007 1.02107
-1.543846e-007 1.00779
-1.541846e-007 1.00114
-1.539846e-007 1.00114
-1.537846e-007 1.00779
-1.535846e-007 1.00114
-1.533846e-007 1.00114
-1.531846e-007 1.00779
-1.529846e-007 1.01443
-1.527846e-007 1.02107
-1.525846e-007 1.03435
-1.523846e-007 1.04099
-1.521846e-007 1.04099
-1.519846e-007 1.04764
-1.517846e-007 1.04099
-1.515846e-007 1.05428
-1.513846e-007 1.03435
-1.511846e-007 1.04764
-1.509846e-007 1.04099
-1.507846e-007 1.04099
-1.505846e-007 1.03435
-1.503846e-007 1.02107
-1.501846e-007 1.02107
-1.499846e-007 1.02107
-1.497846e-007 1.02107
-1.495846e-007 1.02107
-1.493846e-007 1.02107
-1.491846e-007 1.02107
-1.489846e-007 1.02107
-1.487846e-007 1.02107
-1.485846e-007 1.02107
-1.483846e-007 1.02107
-1.481846e-007 1.02771
-1.479846e-007 1.02107
-1.477846e-007 1.01443
-1.475846e-007 1.02107
-1.473846e-007 1.01443
-1.471846e-007 1.01443
-1.469846e-007 1.01443
-1.467846e-007 1.01443
-1.465846e-007 1.02107
-1.463846e-007 1.02107
-1.461846e-007 1.02107
-1.459846e-007 1.02107
-1.457846e-007 1.02107
-1.455846e-007 1.02107
-1.453846e-007 1.02771
-1.451846e-007 1.03435
-1.449846e-007 1.02771
-1.447846e-007 1.03435
-1.445846e-007 1.02771
-1.443846e-007 1.02107
-1.441846e-007 1.02771
-1.439846e-007 1.02771
-1.437846e-007 1.02107
-1.435846e-007 1.03435
-1.433846e-007 1.03435
-1.431846e-007 1.04099
-1.429846e-007 1.03435
-1.427846e-007 1.04099
-1.425846e-007 1.03435
-1.423846e-007 1.03435
-1.421846e-007 1.03435
-1.419846e-007 1.04099
-1.417846e-007 1.04099
-1.415846e-007 1.02107
-1.413846e-007 1.02107
-1.411846e-007 1.02107
-1.409846e-007 1.01443
-1.407846e-007 1.00779
-1.405846e-007 1.00114
-1.403846e-007 0.994502
-1.401846e-007 0.994502
-1.399846e-007 0.994502
-1.397846e-007 0.98786
-1.395846e-007 0.981218
-1.393846e-007 0.994502
-1.391846e-007 1.00114
-1.389846e-007 1.00779
-1.387846e-007 1.02771
-1.385846e-007 1.03435
-1.383846e-007 1.04099
-1.381846e-007 1.04764
-1.379846e-007 1.04099
-1.377846e-007 1.04099
-1.375846e-007 1.03435
-1.373846e-007 1.04099
-1.371846e-007 1.02771
-1.369846e-007 1.02107
-1.367846e-007 1.02771
-1.365846e-007 1.02107
-1.363846e-007 1.00779
-1.361846e-007 1.02107
-1.359846e-007 1.00779
-1.357846e-007 1.01443
-1.355846e-007 1.02771
-1.353846e-007 1.03435
-1.351846e-007 1.03435
-1.349846e-007 1.04099
-1.347846e-007 1.04099
-1.345846e-007 1.05428
-1.343846e-007 1.04764
-1.341846e-007 1.04764
-1.339846e-007 1.04764
-1.337846e-007 1.04764
-1.335846e-007 1.04099
-1.333846e-007 1.03435
-1.331846e-007 1.04099
-1.329846e-007 1.02771
-1.327846e-007 1.04099
-1.325846e-007 1.03435
-1.323846e-007 1.03435
-1.321846e-007 1.03435
-1.319846e-007 1.03435
-1.317846e-007 1.02771
-1.315846e-007 1.01443
-1.313846e-007 1.02107
-1.311846e-007 1.00779
-1.309846e-007 1.00114
-1.307846e-007 0.994502
-1.305846e-007 0.994502
-1.303846e-007 0.981218
